sn,streamtype,timestamp,level,invalid_the_geom
171629,Trash,02/21/2014 08:48:00 AM,GREEN,"(39.95098015, -75.1521165)"
172244,Trash,02/21/2014 08:42:00 AM,GREEN,"(39.95228154, -75.16330084)"
1402162,Trash,02/21/2014 08:41:00 AM,GREEN,"(40.05444441, -75.1414337)"
174865,Trash,02/21/2014 08:39:00 AM,GREEN,"(39.986, -75.1317)"
172223,Trash,02/21/2014 08:39:00 AM,GREEN,"(39.95234733, -75.1627502)"
1401955,Trash,02/21/2014 08:36:00 AM,GREEN,"(40.05692035, -75.14083289)"
172004,Trash,02/21/2014 08:33:00 AM,GREEN,"(39.9415, -75.1476)"
174214,Trash,02/21/2014 08:25:00 AM,YELLOW,"(39.9665, -75.1422)"
172212,Trash,02/21/2014 08:22:00 AM,GREEN,"(39.95490691, -75.15263714)"
172214,Trash,02/21/2014 08:21:00 AM,GREEN,"(39.95195627, -75.15976093)"
173267,Trash,02/21/2014 08:21:00 AM,GREEN,"(39.933069, -75.167897)"
174439,Trash,02/21/2014 08:17:00 AM,YELLOW,"(39.962437, -75.14315557)"
171858,Trash,02/21/2014 08:15:00 AM,YELLOW,"(39.9453, -75.1787)"
1402171,Trash,02/21/2014 08:10:00 AM,YELLOW,"(39.92242721, -75.18705072)"
174431,Trash,02/21/2014 08:10:00 AM,RED,"(39.96201924, -75.14126781)"
174459,Trash,02/21/2014 08:06:00 AM,YELLOW,"(39.9631, -75.141)"
174864,Trash,02/21/2014 08:05:00 AM,GREEN,"(40.0244, -75.1477)"
174759,Trash,02/21/2014 08:04:00 AM,GREEN,"(40.0687, -75.1569)"
174762,Trash,02/21/2014 08:04:00 AM,RED,"(39.96427812, -75.1407912)"
174445,Trash,02/21/2014 07:59:00 AM,YELLOW,"(39.96648767, -75.14038968)"
174851,Trash,02/21/2014 07:56:00 AM,GREEN,"(39.9667, -75.1401)"
1402169,Trash,02/21/2014 07:49:00 AM,RED,"(39.92262263, -75.18528315)"
172011,Trash,02/21/2014 07:46:00 AM,GREEN,"(39.9628, -75.1645)"
174239,Trash,02/21/2014 07:36:00 AM,GREEN,"(39.98459865, -75.15653219)"
171858,Trash,02/21/2014 07:26:00 AM,GREEN,"(39.9453, -75.1787)"
172035,Trash,02/21/2014 07:10:00 AM,GREEN,"(39.9525, -75.1429)"
172187,Trash,02/21/2014 06:50:00 AM,GREEN,"(39.9531, -75.1532)"
172065,Trash,02/21/2014 06:39:00 AM,GREEN,"(39.9467, -75.1746)"
171865,Trash,02/21/2014 06:15:00 AM,GREEN,"(39.9487, -75.1778)"
171930,Trash,02/21/2014 03:16:00 AM,GREEN,"(39.94132879, -75.1467)"
171912,Trash,02/21/2014 03:11:00 AM,GREEN,"(39.9424, -75.1554)"
171890,Trash,02/21/2014 03:10:00 AM,GREEN,"(39.9424, -75.1556)"
172248,Trash,02/21/2014 03:10:00 AM,YELLOW,"(39.9416, -75.1498)"
171877,Trash,02/21/2014 03:10:00 AM,GREEN,"(39.9426, -75.1568)"
171903,Trash,02/21/2014 03:09:00 AM,GREEN,"(39.94249718, -75.15698391)"
171909,Trash,02/21/2014 03:08:00 AM,YELLOW,"(39.9418, -75.1506)"
171904,Trash,02/21/2014 03:08:00 AM,GREEN,"(39.9427, -75.1572)"
171876,Trash,02/21/2014 03:08:00 AM,YELLOW,"(39.9425, -75.1572)"
172131,Trash,02/21/2014 03:08:00 AM,GREEN,"(39.94272315, -75.15773977)"
171796,Trash,02/21/2014 03:06:00 AM,GREEN,"(39.9427, -75.1587)"
171906,Trash,02/21/2014 03:06:00 AM,YELLOW,"(39.9428, -75.1584)"
171871,Trash,02/21/2014 03:05:00 AM,GREEN,"(39.9428933, -75.15875364)"
171905,Trash,02/21/2014 03:05:00 AM,GREEN,"(39.9373636, -75.2068406)"
171975,Trash,02/21/2014 03:03:00 AM,YELLOW,"(39.94311105, -75.16029464)"
171883,Trash,02/21/2014 03:03:00 AM,GREEN,"(39.94290952, -75.16012682)"
172238,Trash,02/21/2014 03:03:00 AM,RED,"(39.9369, -75.1613)"
171862,Trash,02/21/2014 03:02:00 AM,GREEN,"(39.94312262, -75.16174752)"
171873,Trash,02/21/2014 03:01:00 AM,YELLOW,"(39.9432, -75.1619)"
171866,Trash,02/21/2014 03:00:00 AM,GREEN,"(39.94344524, -75.1632498)"
171889,Trash,02/21/2014 02:59:00 AM,RED,"(39.9433, -75.1635)"
171886,Trash,02/21/2014 02:55:00 AM,GREEN,"(39.94382056, -75.1673088)"
173147,Trash,02/21/2014 02:55:00 AM,YELLOW,"(39.93, -75.1632)"
173155,Trash,02/21/2014 02:54:00 AM,YELLOW,"(39.9291, -75.1645)"
173188,Trash,02/21/2014 02:53:00 AM,RED,"(40.0161, -75.2105)"
173249,Trash,02/21/2014 02:53:00 AM,YELLOW,"(39.9277, -75.1659)"
172078,Trash,02/21/2014 02:51:00 AM,GREEN,"(39.9444, -75.1632)"
173205,Trash,02/21/2014 02:51:00 AM,GREEN,"(39.9266095, -75.16721953)"
171925,Trash,02/21/2014 02:49:00 AM,YELLOW,"(39.9441658, -75.16163947)"
173208,Trash,02/21/2014 02:48:00 AM,RED,"(39.92588354, -75.16808006)"
172125,Trash,02/21/2014 02:46:00 AM,GREEN,"(39.94367274, -75.15669464)"
173049,Trash,02/21/2014 02:43:00 AM,RED,"(39.91691109, -75.17111609)"
172031,Trash,02/21/2014 02:43:00 AM,GREEN,"(39.94476946, -75.15809115)"
174749,Trash,02/21/2014 02:41:00 AM,GREEN,"(39.94496992, -75.15979312)"
172124,Trash,02/21/2014 02:41:00 AM,GREEN,"(39.9452, -75.1593)"
172174,Trash,02/21/2014 02:40:00 AM,RED,"(39.9450329, -75.16149312)"
171967,Trash,02/21/2014 02:37:00 AM,YELLOW,"(39.947, -75.1766)"
172112,Trash,02/21/2014 02:36:00 AM,GREEN,"(39.94537684, -75.16301265)"
172209,Trash,02/21/2014 02:36:00 AM,RED,"(39.9463, -75.1497)"
172128,Trash,02/21/2014 02:35:00 AM,GREEN,"(39.9458, -75.1668)"
172071,Trash,02/21/2014 02:35:00 AM,GREEN,"(39.94586732, -75.16670536)"
173264,Trash,02/21/2014 02:34:00 AM,YELLOW,"(39.91665635, -75.1715502)"
174551,Trash,02/21/2014 02:34:00 AM,GREEN,"(39.99357809, -75.13982682)"
172218,Trash,02/21/2014 02:33:00 AM,GREEN,"(39.9459, -75.1683)"
173047,Trash,02/21/2014 02:32:00 AM,RED,"(39.91807817, -75.17124869)"
173048,Trash,02/21/2014 02:30:00 AM,YELLOW,"(39.9189, -75.1703)"
172189,Trash,02/21/2014 02:28:00 AM,YELLOW,"(39.9466, -75.1628)"
174443,Trash,02/21/2014 02:26:00 AM,GREEN,"(39.94659177, -75.16108047)"
173129,Trash,02/21/2014 02:26:00 AM,RED,"(39.9217, -75.1701)"
172207,Trash,02/21/2014 02:25:00 AM,YELLOW,"(39.9461, -75.1595)"
173262,Trash,02/21/2014 02:24:00 AM,YELLOW,"(39.9242, -75.1698)"
173286,Trash,02/21/2014 02:24:00 AM,YELLOW,"(39.9242, -75.1694)"
172206,Trash,02/21/2014 02:23:00 AM,RED,"(39.946, -75.1578)"
174561,Trash,02/21/2014 02:22:00 AM,YELLOW,"(39.92569589, -75.16957166)"
171961,Trash,02/21/2014 02:22:00 AM,RED,"(39.959, -75.1754)"
172142,Trash,02/21/2014 02:19:00 AM,GREEN,"(39.94587403, -75.15624828)"
174554,Trash,02/21/2014 02:19:00 AM,RED,"(39.9267, -75.1691)"
174564,Trash,02/21/2014 02:19:00 AM,GREEN,"(39.9269, -75.1692)"
172158,Trash,02/21/2014 02:16:00 AM,GREEN,"(39.9469, -75.1545)"
174531,Trash,02/21/2014 02:16:00 AM,YELLOW,"(39.9291, -75.1688)"
172225,Trash,02/21/2014 02:16:00 AM,RED,"(39.9463, -75.1701)"
174567,Trash,02/21/2014 02:15:00 AM,YELLOW,"(39.9293, -75.1687)"
172164,Trash,02/21/2014 02:14:00 AM,GREEN,"(39.9474, -75.1577)"
174533,Trash,02/21/2014 02:13:00 AM,YELLOW,"(39.9306, -75.1685)"
172009,Trash,02/21/2014 02:13:00 AM,YELLOW,"(39.9496, -75.1676)"
172058,Trash,02/21/2014 02:12:00 AM,GREEN,"(39.9477, -75.1609)"
172038,Trash,02/21/2014 02:09:00 AM,GREEN,"(39.94800805, -75.16343281)"
1401943,Trash,02/21/2014 02:09:00 AM,YELLOW,"(39.94999198, -75.16920933)"
171716,Trash,02/21/2014 02:08:00 AM,GREEN,"(39.95064092, -75.16276286)"
171855,Trash,02/21/2014 02:04:00 AM,GREEN,"(39.9497, -75.1554)"
171823,Trash,02/21/2014 02:04:00 AM,GREEN,"(39.94984393, -75.15538735)"
171805,Trash,02/21/2014 02:03:00 AM,GREEN,"(39.94985497, -75.15558927)"
171837,Trash,02/21/2014 02:02:00 AM,GREEN,"(39.9498, -75.1556)"
172052,Trash,02/21/2014 02:02:00 AM,GREEN,"(39.955, -75.1693)"
174220,Trash,02/21/2014 02:02:00 AM,RED,"(39.93429049, -75.17937551)"
171827,Trash,02/21/2014 02:00:00 AM,GREEN,"(39.9501, -75.1572)"
172161,Trash,02/21/2014 01:58:00 AM,GREEN,"(39.93643702, -75.17756437)"
1401961,Trash,02/21/2014 01:57:00 AM,YELLOW,"(39.95161636, -75.17023929)"
171763,Trash,02/21/2014 01:57:00 AM,RED,"(39.95012186, -75.1585751)"
171839,Trash,02/21/2014 01:55:00 AM,YELLOW,"(39.9487342, -75.15884676)"
171832,Trash,02/21/2014 01:55:00 AM,RED,"(39.95014503, -75.15873755)"
171813,Trash,02/21/2014 01:54:00 AM,RED,"(39.95027793, -75.15869848)"
172228,Trash,02/21/2014 01:53:00 AM,GREEN,"(39.95018807, -75.17071784)"
171804,Trash,02/21/2014 01:52:00 AM,YELLOW,"(39.95029458, -75.15968927)"
172022,Trash,02/21/2014 01:51:00 AM,GREEN,"(39.9504, -75.16)"
171834,Trash,02/21/2014 01:51:00 AM,GREEN,"(39.95031083, -75.16013755)"
172166,Trash,02/21/2014 01:49:00 AM,YELLOW,"(39.94540563, -75.15148927)"
1402159,Trash,02/21/2014 01:49:00 AM,RED,"(40.04326694, -75.07378927)"
171971,Trash,02/21/2014 01:49:00 AM,YELLOW,"(39.9519, -75.1718)"
1401901,Trash,02/21/2014 01:49:00 AM,GREEN,"(39.94981411, -75.16198159)"
172227,Trash,02/21/2014 01:48:00 AM,GREEN,"(39.94168637, -75.16569959)"
172159,Trash,02/21/2014 01:47:00 AM,GREEN,"(39.94958636, -75.1603165)"
1401962,Trash,02/21/2014 01:47:00 AM,YELLOW,"(40.04199367, -75.07500373)"
172184,Trash,02/21/2014 01:45:00 AM,GREEN,"(39.95040501, -75.16022098)"
171751,Trash,02/21/2014 01:45:00 AM,GREEN,"(39.95035867, -75.16027469)"
172165,Trash,02/21/2014 01:45:00 AM,YELLOW,"(39.94446017, -75.1450663)"
171767,Trash,02/21/2014 01:42:00 AM,GREEN,"(39.95066169, -75.16168775)"
171990,Trash,02/21/2014 01:42:00 AM,GREEN,"(39.95198094, -75.17356781)"
171774,Trash,02/21/2014 01:41:00 AM,GREEN,"(39.9505327, -75.16174251)"
171825,Trash,02/21/2014 01:40:00 AM,GREEN,"(39.95064037, -75.16182338)"
172135,Trash,02/21/2014 01:39:00 AM,GREEN,"(39.95056204, -75.16182606)"
171789,Trash,02/21/2014 01:38:00 AM,GREEN,"(39.95076058, -75.16283563)"
171976,Trash,02/21/2014 01:38:00 AM,GREEN,"(39.95583981, -75.1445663)"
174239,Trash,02/21/2014 01:34:00 AM,GREEN,"(39.98459865, -75.15653219)"
172116,Trash,02/21/2014 01:34:00 AM,YELLOW,"(39.94947965, -75.1741502)"
171669,Trash,02/21/2014 01:34:00 AM,RED,"(39.95101, -75.16573)"
1402161,Trash,02/21/2014 01:33:00 AM,YELLOW,"(40.0395112, -75.07743818)"
171844,Trash,02/21/2014 01:32:00 AM,GREEN,"(39.94868766, -75.1460751)"
171748,Trash,02/21/2014 01:31:00 AM,GREEN,"(39.94361363, -75.1656165)"
172044,Trash,02/21/2014 01:30:00 AM,YELLOW,"(39.9497, -75.1674)"
171757,Trash,02/21/2014 01:30:00 AM,GREEN,"(39.94551515, -75.16522682)"
172199,Trash,02/21/2014 01:29:00 AM,GREEN,"(39.94169226, -75.14572187)"
171864,Trash,02/21/2014 01:28:00 AM,GREEN,"(39.94948095, -75.16603248)"
174565,Trash,02/21/2014 01:28:00 AM,YELLOW,"(39.94960302, -75.16587884)"
172211,Trash,02/21/2014 01:27:00 AM,RED,"(39.94690661, -75.16470255)"
172202,Trash,02/21/2014 01:27:00 AM,RED,"(39.9492, -75.151)"
171775,Trash,02/21/2014 01:26:00 AM,RED,"(39.9506, -75.1772)"
172019,Trash,02/21/2014 01:26:00 AM,YELLOW,"(39.94902467, -75.16218735)"
171845,Trash,02/21/2014 01:25:00 AM,GREEN,"(39.9491, -75.1619)"
174290,Trash,02/21/2014 01:24:00 AM,RED,"(39.94937382, -75.15228542)"
171833,Trash,02/21/2014 01:23:00 AM,GREEN,"(39.94944935, -75.15223907)"
171733,Trash,02/21/2014 01:21:00 AM,YELLOW,"(39.95079394, -75.16406268)"
171731,Trash,02/21/2014 01:19:00 AM,GREEN,"(39.95015025, -75.16396125)"
172020,Trash,02/21/2014 01:19:00 AM,GREEN,"(39.94860692, -75.15907318)"
172115,Trash,02/21/2014 01:17:00 AM,YELLOW,"(39.94571363, -75.16686974)"
171841,Trash,02/21/2014 01:17:00 AM,YELLOW,"(39.94844243, -75.15748047)"
171812,Trash,02/21/2014 01:16:00 AM,YELLOW,"(39.95448724, -75.16331296)"
171940,Trash,02/21/2014 01:16:00 AM,GREEN,"(39.9487, -75.1542)"
171960,Trash,02/21/2014 01:16:00 AM,GREEN,"(39.94852879, -75.15728239)"
172003,Trash,02/21/2014 01:15:00 AM,RED,"(39.94794935, -75.15419848)"
171972,Trash,02/21/2014 01:15:00 AM,GREEN,"(39.94821083, -75.15592641)"
172001,Trash,02/21/2014 01:13:00 AM,GREEN,"(39.94832384, -75.15575283)"
171761,Trash,02/21/2014 01:12:00 AM,YELLOW,"(39.94957121, -75.15401953)"
171962,Trash,02/21/2014 01:11:00 AM,YELLOW,"(39.94780021, -75.15116974)"
172229,Trash,02/21/2014 01:11:00 AM,RED,"(39.94534806, -75.16995364)"
171814,Trash,02/21/2014 01:10:00 AM,YELLOW,"(39.9574344, -75.162347)"
171791,Trash,02/21/2014 01:10:00 AM,GREEN,"(39.95104, -75.15371)"
172062,Trash,02/21/2014 01:09:00 AM,GREEN,"(39.94490411, -75.16843714)"
171770,Trash,02/21/2014 01:09:00 AM,RED,"(39.95680542, -75.16202682)"
171798,Trash,02/21/2014 01:08:00 AM,GREEN,"(39.9373636, -75.2068406)"
172212,Trash,02/21/2014 01:07:00 AM,GREEN,"(39.95490691, -75.15263714)"
171969,Trash,02/21/2014 01:06:00 AM,YELLOW,"(39.9444, -75.1717)"
171743,Trash,02/21/2014 01:05:00 AM,RED,"(39.95146841, -75.15683796)"
171756,Trash,02/21/2014 01:04:00 AM,YELLOW,"(39.95156038, -75.15661802)"
171847,Trash,02/21/2014 01:02:00 AM,RED,"(39.94701104, -75.14630536)"
172245,Trash,02/21/2014 01:02:00 AM,YELLOW,"(39.9514, -75.156)"
171755,Trash,02/21/2014 01:01:00 AM,GREEN,"(39.9517, -75.1575)"
174270,Trash,02/21/2014 12:59:00 AM,GREEN,"(39.9713, -75.1594)"
171868,Trash,02/21/2014 12:59:00 AM,GREEN,"(39.94517814, -75.17706093)"
174219,Trash,02/21/2014 12:59:00 AM,GREEN,"(39.9716, -75.1593)"
171678,Trash,02/21/2014 12:58:00 AM,GREEN,"(39.9497, -75.1428)"
171801,Trash,02/21/2014 12:58:00 AM,RED,"(39.95177141, -75.15820111)"
171786,Trash,02/21/2014 12:55:00 AM,YELLOW,"(39.95162, -75.15816)"
172217,Trash,02/21/2014 12:55:00 AM,YELLOW,"(39.9461, -75.1783)"
174559,Trash,02/21/2014 12:55:00 AM,GREEN,"(39.977, -75.1581)"
171736,Trash,02/21/2014 12:54:00 AM,GREEN,"(39.95167252, -75.15840041)"
174535,Trash,02/21/2014 12:54:00 AM,GREEN,"(39.97882609, -75.15801913)"
1401902,Trash,02/21/2014 12:54:00 AM,RED,"(39.95009047, -75.14531317)"
171758,Trash,02/21/2014 12:53:00 AM,YELLOW,"(39.9520373, -75.159109)"
174440,Trash,02/21/2014 12:53:00 AM,GREEN,"(39.9802, -75.1573)"
171739,Trash,02/21/2014 12:52:00 AM,RED,"(39.95008636, -75.14578583)"
172214,Trash,02/21/2014 12:51:00 AM,YELLOW,"(39.95195627, -75.15976093)"
171621,Trash,02/21/2014 12:51:00 AM,GREEN,"(39.95198225, -75.1599751)"
174852,Trash,02/21/2014 12:50:00 AM,GREEN,"(39.9818, -75.1573)"
171828,Trash,02/21/2014 12:50:00 AM,YELLOW,"(39.9537, -75.1649)"
171745,Trash,02/21/2014 12:49:00 AM,YELLOW,"(39.95216413, -75.1615042)"
171759,Trash,02/21/2014 12:49:00 AM,RED,"(39.95204623, -75.16138268)"
173180,Trash,02/21/2014 12:46:00 AM,RED,"(39.9403566, -75.16946166)"
174549,Trash,02/21/2014 12:45:00 AM,GREEN,"(39.986, -75.156)"
171643,Trash,02/21/2014 12:45:00 AM,YELLOW,"(39.9508, -75.152)"
171831,Trash,02/21/2014 12:44:00 AM,YELLOW,"(39.9527, -75.1654)"
171629,Trash,02/21/2014 12:44:00 AM,YELLOW,"(39.95098015, -75.1521165)"
172237,Trash,02/21/2014 12:44:00 AM,RED,"(39.95102467, -75.15353755)"
174787,Trash,02/21/2014 12:41:00 AM,YELLOW,"(39.98956129, -75.15578297)"
171787,Trash,02/21/2014 12:40:00 AM,YELLOW,"(39.95121, -75.1534)"
174492,Trash,02/21/2014 12:38:00 AM,YELLOW,"(39.99090275, -75.15504828)"
173144,Trash,02/21/2014 12:38:00 AM,YELLOW,"(39.94864503, -75.17899271)"
171815,Trash,02/21/2014 12:37:00 AM,RED,"(39.95365515, -75.16513825)"
171821,Trash,02/21/2014 12:35:00 AM,YELLOW,"(39.95017402, -75.18092682)"
172219,Trash,02/21/2014 12:33:00 AM,GREEN,"(39.95413738, -75.1608562)"
171802,Trash,02/21/2014 12:32:00 AM,YELLOW,"(39.94999589, -75.14385942)"
172045,Trash,02/21/2014 12:32:00 AM,YELLOW,"(39.95402094, -75.15927085)"
172233,Trash,02/21/2014 12:30:00 AM,YELLOW,"(39.95372467, -75.1579912)"
174859,Trash,02/21/2014 12:30:00 AM,YELLOW,"(40.00913565, -75.15136589)"
172051,Trash,02/21/2014 12:30:00 AM,GREEN,"(39.95368654, -75.15762793)"
174866,Trash,02/21/2014 12:29:00 AM,GREEN,"(40.00937396, -75.1513249)"
172059,Trash,02/21/2014 12:28:00 AM,YELLOW,"(39.95381645, -75.15767062)"
1401963,Trash,02/21/2014 12:28:00 AM,RED,"(39.95375862, -75.14304402)"
174863,Trash,02/21/2014 12:28:00 AM,GREEN,"(39.95494935, -75.18354099)"
174764,Trash,02/21/2014 12:26:00 AM,GREEN,"(39.95462056, -75.18100828)"
172057,Trash,02/21/2014 12:25:00 AM,GREEN,"(39.95352898, -75.15455708)"
172162,Trash,02/21/2014 12:25:00 AM,YELLOW,"(39.95214453, -75.14529169)"
172187,Trash,02/21/2014 12:24:00 AM,RED,"(39.9531, -75.1532)"
172140,Trash,02/21/2014 12:22:00 AM,GREEN,"(39.95690966, -75.17598913)"
1401937,Trash,02/21/2014 12:20:00 AM,RED,"(39.95452026, -75.15598686)"
172005,Trash,02/21/2014 12:19:00 AM,GREEN,"(39.95544672, -75.1559502)"
172156,Trash,02/21/2014 12:15:00 AM,GREEN,"(39.9552, -75.1445)"
171766,Trash,02/21/2014 12:09:00 AM,GREEN,"(39.9558, -75.1661)"
171945,Trash,02/21/2014 12:02:00 AM,YELLOW,"(39.9587, -75.1704)"
172193,Trash,02/20/2014 11:57:00 PM,GREEN,"(39.96106299, -75.14671265)"
172197,Trash,02/20/2014 11:56:00 PM,YELLOW,"(39.9611, -75.1448)"
171623,Trash,02/20/2014 11:28:00 PM,YELLOW,"(39.96281, -75.16297)"
172004,Trash,02/20/2014 11:15:00 PM,GREEN,"(39.9415, -75.1476)"
171610,Trash,02/20/2014 09:14:00 PM,GREEN,"(39.94457, -75.16511)"
174559,Trash,02/20/2014 08:58:00 PM,RED,"(39.977, -75.1581)"
172065,Trash,02/20/2014 08:50:00 PM,YELLOW,"(39.9467, -75.1746)"
174222,Trash,02/20/2014 08:13:00 PM,GREEN,"(40.0341, -75.046)"
172035,Trash,02/20/2014 08:03:00 PM,GREEN,"(39.9525, -75.1429)"
171937,Trash,02/20/2014 07:32:00 PM,GREEN,"(39.94145347, -75.14750729)"
171858,Trash,02/20/2014 07:25:00 PM,GREEN,"(39.9453, -75.1787)"
171876,Trash,02/20/2014 06:57:00 PM,GREEN,"(39.9425, -75.1572)"
1401928,Trash,02/20/2014 06:51:00 PM,RED,"(39.9608485, -75.23280908)"
1401889,Trash,02/20/2014 06:48:00 PM,RED,"(39.96084112, -75.23300385)"
174559,Trash,02/20/2014 06:45:00 PM,GREEN,"(39.977, -75.1581)"
174785,Trash,02/20/2014 06:32:00 PM,GREEN,"(39.9564, -75.2418)"
174779,Trash,02/20/2014 06:29:00 PM,RED,"(39.95773527, -75.24170729)"
174765,Trash,02/20/2014 06:27:00 PM,GREEN,"(39.95878618, -75.24132338)"
171865,Trash,02/20/2014 06:27:00 PM,GREEN,"(39.9487, -75.1778)"
172065,Trash,02/20/2014 06:25:00 PM,YELLOW,"(39.9467, -75.1746)"
174877,Trash,02/20/2014 06:23:00 PM,RED,"(39.96034, -75.24104)"
174294,Trash,02/20/2014 06:22:00 PM,RED,"(39.96061381, -75.24122875)"
174291,Trash,02/20/2014 06:21:00 PM,YELLOW,"(39.96208503, -75.24058391)"
1401942,Trash,02/20/2014 06:20:00 PM,RED,"(39.96183701, -75.2407498)"
1401967,Trash,02/20/2014 06:19:00 PM,YELLOW,"(39.96188317, -75.24090014)"
174271,Trash,02/20/2014 06:17:00 PM,GREEN,"(39.96211924, -75.24085942)"
174551,Trash,02/20/2014 06:03:00 PM,GREEN,"(39.99357809, -75.13982682)"
1402156,Trash,02/20/2014 05:49:00 PM,YELLOW,"(40.04309509, -75.07383592)"
174865,Trash,02/20/2014 05:48:00 PM,RED,"(39.986, -75.1317)"
1402158,Trash,02/20/2014 05:46:00 PM,GREEN,"(40.04197803, -75.07491953)"
1401952,Trash,02/20/2014 05:44:00 PM,GREEN,"(40.04172684, -75.07503051)"
173267,Trash,02/20/2014 05:44:00 PM,GREEN,"(39.933069, -75.167897)"
1401959,Trash,02/20/2014 05:42:00 PM,YELLOW,"(40.04059733, -75.07623755)"
1401968,Trash,02/20/2014 05:37:00 PM,YELLOW,"(40.03934393, -75.07746974)"
174866,Trash,02/20/2014 05:22:00 PM,GREEN,"(40.00937396, -75.1513249)"
172199,Trash,02/20/2014 04:59:00 PM,GREEN,"(39.94169226, -75.14572187)"
174238,Trash,02/20/2014 04:44:00 PM,RED,"(39.93327588, -75.18075668)"
174865,Trash,02/20/2014 04:34:00 PM,RED,"(39.986, -75.1317)"
172228,Trash,02/20/2014 04:18:00 PM,GREEN,"(39.95018807, -75.17071784)"
174307,Trash,02/20/2014 03:43:00 PM,RED,"(39.9861, -75.1314)"
171758,Trash,02/20/2014 03:40:00 PM,YELLOW,"(39.9520373, -75.159109)"
172058,Trash,02/20/2014 03:34:00 PM,GREEN,"(39.9477, -75.1609)"
171672,Trash,02/20/2014 03:26:00 PM,YELLOW,"(39.93801, -75.16661)"
174865,Trash,02/20/2014 03:25:00 PM,GREEN,"(39.986, -75.1317)"
172004,Trash,02/20/2014 03:23:00 PM,GREEN,"(39.9415, -75.1476)"
172062,Trash,02/20/2014 03:21:00 PM,GREEN,"(39.94490411, -75.16843714)"
173150,Trash,02/20/2014 03:15:00 PM,RED,"(39.93158248, -75.16092188)"
173120,Trash,02/20/2014 03:08:00 PM,RED,"(39.92657405, -75.23305901)"
172011,Trash,02/20/2014 03:07:00 PM,GREEN,"(39.9628, -75.1645)"
172214,Trash,02/20/2014 03:02:00 PM,YELLOW,"(39.95195627, -75.15976093)"
173221,Trash,02/20/2014 03:02:00 PM,GREEN,"(39.9272, -75.2318)"
173252,Trash,02/20/2014 02:50:00 PM,GREEN,"(39.92813351, -75.2304175)"
173218,Trash,02/20/2014 02:45:00 PM,YELLOW,"(39.92931518, -75.22921609)"
173246,Trash,02/20/2014 02:41:00 PM,GREEN,"(39.9302, -75.2276)"
173234,Trash,02/20/2014 02:36:00 PM,YELLOW,"(39.9325383, -75.22449808)"
171904,Trash,02/20/2014 02:35:00 PM,GREEN,"(39.9427, -75.1572)"
171758,Trash,02/20/2014 02:24:00 PM,YELLOW,"(39.9520373, -75.159109)"
174307,Trash,02/20/2014 02:24:00 PM,RED,"(39.9861, -75.1314)"
172065,Trash,02/20/2014 01:58:00 PM,GREEN,"(39.9467, -75.1746)"
172212,Trash,02/20/2014 01:50:00 PM,GREEN,"(39.95490691, -75.15263714)"
173236,Trash,02/20/2014 01:37:00 PM,RED,"(39.9603, -75.197)"
171760,Trash,02/20/2014 01:31:00 PM,GREEN,"(39.95966034, -75.16186039)"
173064,Trash,02/20/2014 01:20:00 PM,GREEN,"(39.96195751, -75.20016899)"
173056,Trash,02/20/2014 01:06:00 PM,RED,"(39.9636, -75.203)"
171801,Trash,02/20/2014 12:58:00 PM,RED,"(39.95177141, -75.15820111)"
171978,Trash,02/20/2014 12:51:00 PM,YELLOW,"(39.9483, -75.1442)"
171676,Trash,02/20/2014 12:49:00 PM,RED,"(39.95080271, -75.16384178)"
171937,Trash,02/20/2014 12:48:00 PM,GREEN,"(39.94145347, -75.14750729)"
171677,Trash,02/20/2014 12:45:00 PM,YELLOW,"(39.94985, -75.14394)"
171750,Trash,02/20/2014 12:43:00 PM,RED,"(39.9498, -75.1437)"
173132,Trash,02/20/2014 12:42:00 PM,YELLOW,"(39.9672, -75.209)"
171237,Trash,02/20/2014 12:41:00 PM,YELLOW,"(39.94811345, -75.16433636)"
171610,Trash,02/20/2014 12:34:00 PM,RED,"(39.94457, -75.16511)"
1401963,Trash,02/20/2014 12:30:00 PM,RED,"(39.95375862, -75.14304402)"
171915,Trash,02/20/2014 12:28:00 PM,GREEN,"(39.9522, -75.1453)"
173102,Trash,02/20/2014 12:26:00 PM,RED,"(39.9677, -75.2098)"
171653,Trash,02/20/2014 12:24:00 PM,RED,"(39.95031, -75.14572)"
174559,Trash,02/20/2014 12:22:00 PM,RED,"(39.977, -75.1581)"
171865,Trash,02/20/2014 12:21:00 PM,GREEN,"(39.9487, -75.1778)"
1401927,Trash,02/20/2014 12:15:00 PM,GREEN,"(39.95083511, -75.17053796)"
172205,Trash,02/20/2014 12:12:00 PM,YELLOW,"(39.9471, -75.1465)"
171894,Trash,02/20/2014 12:07:00 PM,RED,"(39.94324219, -75.14733219)"
173180,Trash,02/20/2014 12:02:00 PM,GREEN,"(39.9403566, -75.16946166)"
171748,Trash,02/20/2014 11:45:00 AM,GREEN,"(39.94361363, -75.1656165)"
171858,Trash,02/20/2014 11:44:00 AM,GREEN,"(39.9453, -75.1787)"
172134,Trash,02/20/2014 11:33:00 AM,RED,"(39.94787944, -75.17110729)"
172231,Trash,02/20/2014 11:27:00 AM,GREEN,"(39.95348224, -75.17329656)"
171672,Trash,02/20/2014 11:27:00 AM,GREEN,"(39.93801, -75.16661)"
171806,Trash,02/20/2014 11:17:00 AM,GREEN,"(39.93769717, -75.16652105)"
